17/10/2004,522.81,524.82,519.85,522.5,289
18/10/2004,521.84,523.15,517.71,522.71,367
19/10/2004,525.26,526.4,524.41,524.93,244
20/10/2004,521.67,524.49,520.94,523.23,233
21/10/2004,525.82,526.41,522.93,525.59,310
24/10/2004,523.15,526.27,522.58,524.28,207
25/10/2004,521.55,522.47,519.72,520.92,227
26/10/2004,521.42,529.06,521.42,528.41,246
27/10/2004,525.56,526.13,518.51,520.84,417
28/10/2004,522.3,525.38,516.52,519.33,816
31/10/2004,522.94,527.06,522.36,525.79,215
1/11/2004,525.23,529.47,523.96,528.9,233
2/11/2004,527.64,531.19,527.23,528.93,472
3/11/2004,533.05,537.16,533.05,536.46,542
4/11/2004,536.43,538.94,534.51,536.27,415
7/11/2004,542.2,542.42,536.08,536.75,372
8/11/2004,535.89,537.43,534.28,536.69,459
9/11/2004,539.34,542.6,538.8,542.47,335
10/11/2004,544.74,547.36,542.31,544.94,423
11/11/2004,546.14,553.76,543.47,553.22,486
14/11/2004,559.68,565.22,559.38,563.36,496
15/11/2004,564.15,565.75,561.79,564.47,626
16/11/2004,563.62,570.84,562.21,569.41,627
17/11/2004,568.01,571.84,566.69,571.07,607
18/11/2004,569.46,571.77,567.09,568.48,496
21/11/2004,563.97,564.84,557.16,557.95,235
22/11/2004,556.33,562.15,556.27,561.45,266
23/11/2004,565.89,569.87,565.16,568.6,338
24/11/2004,569.56,573.41,568.48,572.85,404
25/11/2004,574.94,574.94,569.5,571.04,1162
28/11/2004,568.89,569.03,562.09,562.64,247
29/11/2004,562.22,568.47,562.22,566.41,597
30/11/2004,564.99,566.11,559.38,564.69,365
1/12/2004,562.36,569.06,562.36,567.28,270
2/12/2004,570.99,575.59,570.86,572.97,422
5/12/2004,578.35,588.86,578.35,587.59,841
6/12/2004,588.47,591.8,586.26,586.88,461
7/12/2004,588.88,595.94,588.88,593.98,629
8/12/2004,590.48,597.45,590.48,593.84,672
9/12/2004,594.58,598.59,587.66,589.55,445
12/12/2004,599,601.51,595.33,596.59,438
13/12/2004,595.85,603.11,593.87,602.67,507
14/12/2004,602.51,604.62,601.71,603.35,388
15/12/2004,603.9,605.1,599.47,603.32,364
16/12/2004,602.19,610.29,602.11,609.23,497
19/12/2004,610.72,613.24,605.64,606.07,453
20/12/2004,604.86,609.42,603.01,606.67,430
21/12/2004,605.72,606.49,596.81,597.31,499
22/12/2004,598.36,602.22,595.24,600.74,376
23/12/2004,603.61,606.23,601.14,602.11,369
26/12/2004,602.51,604.75,599.08,604.03,232
27/12/2004,604.53,615.89,604.36,615.5,371
28/12/2004,616.02,619.1,610.52,612.12,419
29/12/2004,615.54,616.08,607.18,611.63,465
30/12/2004,610.74,618.78,609.97,617.94,1413
2/1/2005,616.14,624.07,615.84,623.12,371
3/1/2005,622.69,627.47,617.34,619.66,482
4/1/2005,614.59,617.99,612.94,617.44,459
5/1/2005,610.05,610.91,605.91,607.44,608
6/1/2005,611.8,618.73,610.9,617.88,539
9/1/2005,621.6,624.57,612.52,622.97,415
10/1/2005,628.97,631.03,626.11,628.14,646
11/1/2005,629.59,630.7,622.92,624.26,963
12/1/2005,625.2,629.09,622.07,625.47,585
13/01/2005,625.15,626.64,621.03,622.51,395
16/01/2005,616.62,616.62,612.17,613.73,401
17/01/2005,615.51,620.04,613.67,618.56,678
18/01/2005,620.65,622.16,615.15,620.2,696
19/01/2005,621.65,625.86,620.88,623.95,511
20/01/2005,622.81,624.21,620.92,623.04,353
23/01/2005,623.99,628.73,622.23,628.11,316
24/01/2005,629.32,634.96,628.04,634.18,600
25/01/2005,630.95,635.18,628.55,630.6,531
26/01/2005,631.2,632.58,627.43,630.35,427
27/01/2005,624.53,626.28,618.59,620.66,1444
30/01/2005,627.54,635.62,626.95,634.84,442
31/01/2005,635.75,638.32,633.22,635.3,314
1/2/2005,634.9,636.05,632.84,635.32,383
2/2/2005,635.72,641,633.11,639.01,515
3/2/2005,643.63,651.61,642.87,648.82,677
6/2/2005,654.79,656.2,646.24,650.13,454
7/2/2005,650.28,653.32,643.91,644.31,487
8/2/2005,646.19,648.56,643.27,645.61,495
9/2/2005,644.75,644.8,638.4,640.38,431
10/2/2005,635,641.67,633.98,640.61,465
13/02/2005,645.59,649.66,644.14,649.04,329
14/02/2005,649.69,653.9,648.82,649.34,548
15/02/2005,650.85,651.33,646.52,647.84,661
16/02/2005,649.16,650.33,638.37,647.47,689
17/02/2005,646.66,648.76,644.28,646.41,606
20/02/2005,643.45,643.45,636.83,637.47,295
21/02/2005,637.35,641.89,637,639.41,329
22/02/2005,638.16,639,628.26,630.12,430
23/02/2005,628.59,630.55,626.54,629.39,461
24/02/2005,630.87,635.68,626.81,634.97,984
27/02/2005,638.24,639.59,635.15,637.8,314
28/02/2005,639.57,647.52,639.57,646.47,983
1/3/2005,645.82,653.78,642.66,653.06,651
2/3/2005,654.28,654.34,647.42,648.42,501
3/3/2005,647.61,655.04,647.3,654.42,534
6/3/2005,655.95,658.08,646.9,653.44,495
7/3/2005,653.79,660.89,650.38,660.48,703
8/3/2005,661.91,664.53,657.36,659.1,564
9/3/2005,658.12,658.65,653.39,655.5,395
10/3/2005,654.63,658.55,652.26,658.53,386
13/03/2005,658.18,659.95,655.75,659.05,306
14/03/2005,657.63,661.51,657.58,660.19,383
15/03/2005,659.61,660.76,657.74,659.73,406
16/03/2005,656.64,657.35,648.02,648.77,409
17/03/2005,649.59,652.87,645.71,649.94,404
20/03/2005,647.63,648.57,644.29,648.28,204
21/03/2005,648.2,653.59,648.11,652.6,341
22/03/2005,653.93,654.05,649.01,652.8,400
23/03/2005,648.97,649.36,640.63,642.37,375
24/03/2005,641.42,642.16,635.89,639.84,1207
27/03/2005,648.93,651.42,645.01,646.47,418
28/03/2005,647.94,649.95,645.66,646.93,288
29/03/2005,644.59,646.72,642.39,646.34,445
30/03/2005,643.86,644.9,637.92,639.88,340
31/03/2005,644.1,646.56,641.58,642.55,530
3/4/2005,637.51,638.37,634.93,636.36,229
4/4/2005,635.13,636.9,630.2,635.62,389
5/4/2005,638.14,641.4,635.87,641.02,394
6/4/2005,643.49,646.33,642.85,645,550
7/4/2005,643.97,650.96,642.87,650.22,569
10/4/2005,647.66,656.59,647.09,655.92,440
11/4/2005,655.1,661.08,655.1,656.76,522
12/4/2005,654.7,656.24,652.55,655.15,376
13/04/2005,658.39,661.85,654.53,656.48,570
14/04/2005,652.22,659.07,651.56,656.88,438
17/04/2005,647.9,655.86,647.23,653.91,296
18/04/2005,651.02,654.17,646.51,652.39,359
19/04/2005,654.33,657.34,652.55,653.78,429
20/04/2005,654.66,656.02,650.74,651.49,295
21/04/2005,648.39,654.67,648.03,653.73,225
25/04/2005,654.31,655.71,652.76,652.78,148
26/04/2005,653.3,655,649.01,651.1,172
27/04/2005,648.62,650.02,647.79,648.93,187
28/04/2005,654.51,657.54,652.24,657.19,802
1/5/2005,664.01,667.89,663.26,667.15,363
2/5/2005,669.46,671.72,667.29,668.62,453
3/5/2005,667.67,669.59,665.01,667.13,465
4/5/2005,669.28,672.23,668.35,671.44,381
5/5/2005,676.11,676.14,671.43,672.69,473
8/5/2005,673.27,673.7,668.88,669.35,431
9/5/2005,671.57,676.57,669.91,675.04,445
10/5/2005,679.23,679.92,674.78,675.72,617
15/05/2005,676.26,678.41,675.67,677.01,289
16/05/2005,676.27,677.75,674.31,676.96,421
17/05/2005,677.69,679.76,677.69,679.3,451
18/05/2005,678.56,678.74,671.63,674.38,432
19/05/2005,673.85,676.64,672.83,673.93,328
22/05/2005,670.87,671.31,667.49,667.9,327
23/05/2005,665.92,667.58,661.67,662.27,425
24/05/2005,665.02,666.68,663.06,666.22,360
25/05/2005,667.95,673.69,667.19,672.65,485
26/05/2005,681.46,681.46,676.81,680.55,1500
29/05/2005,679.49,679.49,672.86,676.69,291
30/05/2005,674.01,682.32,673.85,681.67,356
31/05/2005,682.44,684.8,677.24,679.97,688
1/6/2005,677.33,681.7,676.07,679.46,438
2/6/2005,681.95,684.7,681.27,683.31,484
5/6/2005,680.69,680.69,677.22,678.97,669
6/6/2005,679.3,686.29,678.86,685.88,512
7/6/2005,687.4,688.22,685.32,687.63,427
8/6/2005,686.24,690.73,684.56,690.11,411
9/6/2005,688.75,690.86,684.45,684.92,342
14/06/2005,684.05,686.65,679.69,681.26,1080
15/06/2005,680.7,680.96,670.5,675.34,696
16/06/2005,673.47,675.58,669.24,673.13,559
19/06/2005,671.8,672.59,664.56,665.68,534
20/06/2005,662.93,663.95,651.65,657.63,1046
21/06/2005,657.31,664.8,653.79,663.91,666
22/06/2005,665.79,667.03,658.19,660.25,823
23/06/2005,655.12,658.14,647.21,649.9,1547
26/06/2005,643.2,643.22,634.02,634.97,719
27/06/2005,636.73,640.47,631.53,637.4,663
28/06/2005,638.28,640.83,633.74,638.39,402
29/06/2005,642.55,644.62,638.8,642.72,448
30/06/2005,644.63,645,633.41,639.18,811
3/7/2005,634.26,642.02,631.73,641.35,339
4/7/2005,642.12,646.78,641.97,645.85,419
5/7/2005,644.55,645.43,635.35,636.35,498
6/7/2005,639.65,641.49,633.74,640.31,355
7/7/2005,636.34,636.6,627.84,634.78,608
10/7/2005,645.89,647.24,641.93,644.19,423
11/7/2005,645.2,655.63,644.27,653.63,605
12/7/2005,655.13,658.79,650.78,655.54,677
13/07/2005,653,660.36,652.77,658.78,389
14/07/2005,658.86,666.22,657.19,665.79,515
17/07/2005,663.09,663.09,652.95,653.69,409
18/07/2005,656.63,661.17,653.55,656.63,485
19/07/2005,656.89,664.54,656.89,664.54,381
20/07/2005,669.72,675.68,669.58,674.68,572
21/07/2005,680.08,682.06,674.48,680.21,535
24/07/2005,682.48,685.81,677.23,685.02,349
25/07/2005,685.6,686.32,679.07,685.27,642
26/07/2005,681.4,689.29,679.37,686.05,659
27/07/2005,686.33,693.41,686.28,692.81,502
28/07/2005,697,697,686.47,687.3,2101
31/07/2005,681.46,683.74,678.06,678.81,278
1/8/2005,679.66,685.22,679.13,682.74,370
2/8/2005,688.1,704.2,688.1,704.04,846
3/8/2005,704.81,710.02,702.12,704.99,548
4/8/2005,704.69,705.48,699.32,702.8,386
7/8/2005,701.41,701.46,663.88,666.01,722
8/8/2005,679.74,687.29,668.88,685.99,969
9/8/2005,683.59,684.66,678.14,683.16,447
10/8/2005,685.04,692.11,684.82,688.9,344
11/8/2005,686.46,687.28,682.89,686.7,540
15/08/2005,684.33,702.67,680.77,701.67,513
16/08/2005,703.88,708.05,697.43,701.19,452
17/08/2005,705.17,715.17,704.93,713.28,722
18/08/2005,716.57,721.04,711.87,720.6,665
21/08/2005,722.36,729.33,721.29,721.55,441
22/08/2005,720,722.98,717.57,719.38,476
23/08/2005,720.76,725.84,711.12,712.03,637
24/08/2005,711.12,711.82,701.71,703.72,408
25/08/2005,706.66,708.17,697.54,701.53,1774
28/08/2005,698.37,701.38,693.75,700.86,256
29/08/2005,699.04,705.92,698.25,704.12,328
30/08/2005,709.07,712.54,706.53,711.98,589
31/08/2005,712.85,714.21,706.96,709.05,562
1/9/2005,712.75,721.51,711.79,720.69,650
4/9/2005,722.48,729.19,722.34,723.61,580
5/9/2005,726.2,730.06,721.36,729.4,610
6/9/2005,727.89,734.43,724.3,728.04,809
7/9/2005,728.43,729.46,723.53,725.23,549
8/9/2005,727.5,728.08,720.67,724.99,534
11/9/2005,729.65,736.21,727.9,735.65,536
12/9/2005,736.52,740.27,734.59,736.52,542
13/09/2005,736.93,737.44,730.44,732.64,537
14/09/2005,732.44,740.39,732.44,739.85,483
15/09/2005,739.29,742.98,736.57,737.84,469
18/09/2005,740.73,741,735.43,739.26,422
19/09/2005,739.74,742.36,726.37,732.22,789
20/09/2005,730.62,736.43,725.66,734.37,662
21/09/2005,733.79,736.26,726.55,728.84,628
22/09/2005,722.89,725.96,718.35,720.32,748
25/09/2005,714.53,714.67,708.86,712.26,445
26/09/2005,714.28,725.32,714.28,722.34,598
27/09/2005,731.93,739.34,731.59,735.69,660
28/09/2005,740.78,746.86,738.66,744.95,791
29/09/2005,760.46,760.46,749.59,752.69,2217
2/10/2005,755.05,760.06,748.89,759.36,414
6/10/2005,755.97,758.24,752.46,756.09,913
9/10/2005,759.09,761.92,757.07,759.75,342
10/10/2005,761.91,767.49,760.74,764.71,580
11/10/2005,767.65,768.11,761.06,763.88,532
16/10/2005,758.27,758.27,745.94,746.32,494
19/10/2005,735.04,737.49,732.05,733.82,592
20/10/2005,748.62,753.81,746.06,751.8,596
23/10/2005,757.89,766.86,757.89,766.23,402
26/10/2005,772.61,774.18,754.59,760.01,899
27/10/2005,753.08,754.44,748.66,751.69,1423
30/10/2005,751.95,760.07,747.38,756.21,488
31/10/2005,757.23,766.52,757.23,763.33,569
1/11/2005,767.05,767.05,758.65,759.35,547
2/11/2005,757.31,760.21,753.09,759.15,628
3/11/2005,761.96,766.4,759.36,765.01,501
6/11/2005,765.83,769.42,760.16,760.62,428
7/11/2005,759.64,764.99,756.85,762.38,615
8/11/2005,760,764.41,758.46,758.91,611
9/11/2005,761.83,771,761.83,770.46,646
10/11/2005,758.52,767.1,756.3,763.58,698
13/11/2005,765.94,765.94,746.74,748.22,638
14/11/2005,746.74,755.52,746.18,754.72,698
15/11/2005,765.03,765.88,747.11,748.24,1011
16/11/2005,748.15,753.07,739.82,745.42,612
17/11/2005,750.51,759.9,749.03,758.97,710
20/11/2005,755.98,763.62,752.63,762.96,488
21/11/2005,756.75,760.9,751.8,752.3,724
22/11/2005,757.26,758.85,749.61,753.18,622
23/11/2005,760.13,768.95,759.94,766.77,908
24/11/2005,765.31,770.78,765.31,767.25,1499
27/11/2005,772.96,780.11,770.59,779.92,564
28/11/2005,780.19,784.48,775.2,777.72,693
29/11/2005,777.35,786.63,775.89,785.06,743
30/11/2005,783.12,788.11,781.06,784.68,739
1/12/2005,786.28,788.37,778.44,785.05,673
4/12/2005,790.13,793.02,787.68,789.89,428
5/12/2005,788.24,791.8,785.45,791.21,540
6/12/2005,790.13,794.5,788.59,791.72,495
7/12/2005,791.76,792.59,788.83,789.72,773
8/12/2005,789.37,792.23,787.99,791.87,675
11/12/2005,792.41,800.34,790.34,798.39,553
12/12/2005,799.95,806.94,798.76,806.75,743
13/12/2005,804.73,813.35,804.09,808.9,783
14/12/2005,810.42,812.77,806.59,808.68,623
15/12/2005,809.06,812.82,808.4,812.11,600
18/12/2005,810.47,814.67,808.91,813.82,488
19/12/2005,809.89,812.94,804.8,805.9,830
20/12/2005,804.24,817.34,801.62,816.65,901
21/12/2005,819.21,826.16,818.41,824.38,633
22/12/2005,825.01,827.1,821.05,826.8,503
25/12/2005,825.35,834.16,823.24,830.45,655
26/12/2005,833.21,834.72,825.82,827.35,595
27/12/2005,826.4,831.43,824.9,827.97,549
28/12/2005,823.09,825.87,812.94,816.78,859
29/12/2005,823.74,825.96,819.08,823.42,2082
1/1/2006,820.96,827.25,817.92,826.04,376
2/1/2006,827.63,842.03,826.82,841.21,633
3/1/2006,846.24,854.51,842.8,843.96,1002
4/1/2006,845.69,853.53,843.68,849.25,967
5/1/2006,803.47,816.58,797.06,816.09,2933
8/1/2006,828.84,834.21,825.13,833.19,1074
9/1/2006,835.82,839.41,817.05,822.32,1203
10/1/2006,817.17,824.76,813.86,814.65,1052
11/1/2006,825.07,827.01,820.31,824.64,871
12/1/2006,821.74,826.5,820.54,825.69,699
15/01/2006,822.86,831.01,822.73,830.71,546
16/01/2006,833.06,843.09,831.67,839.39,842
17/01/2006,839.24,842.39,833.61,834.97,814
18/01/2006,829.95,830.86,826.69,829.86,583
19/01/2006,837.22,840.3,836.21,838.47,695
22/01/2006,830.7,837.31,829.94,836.82,333
23/01/2006,838.63,841.18,834.24,835.64,572
24/01/2006,839.06,840.51,835.18,838.26,749
25/01/2006,842.27,853.29,841.28,852.33,1124
26/01/2006,850.45,853.49,839.68,846.78,2458
29/01/2006,843.95,848.06,837.41,838.13,533
30/01/2006,837.35,838.23,827.2,832.81,790
31/01/2006,838.55,842.27,821.41,823.57,936
1/2/2006,827.49,830.03,820.92,827.52,610
2/2/2006,829.95,834.23,825.55,827.54,650
5/2/2006,819.91,822.48,815.8,817.64,530
6/2/2006,820.8,822.23,808.93,813.39,675
7/2/2006,806.56,808,797.65,806.94,947
8/2/2006,803.25,811.83,797.9,807.37,827
9/2/2006,813.08,815.05,808.62,809.7,681
12/2/2006,806.4,815.85,805.72,810.73,589
13/02/2006,810.23,814,806.54,808.61,681
14/02/2006,805.49,806.34,796.09,798.3,647
15/02/2006,799.93,801.34,793.74,799.75,587
16/02/2006,804.7,806.81,793.16,794.65,537
19/02/2006,789.94,790.72,783.51,785.78,445
20/02/2006,786.69,795.73,783.08,794.75,635
21/02/2006,798.82,802.45,790.43,791.67,558
22/02/2006,790.04,793.15,784.79,791.03,671
23/02/2006,789.29,793.23,784.6,785.68,2099
26/02/2006,787.89,791.38,784.93,789.46,355
27/02/2006,793.34,802.33,792.58,801.55,594
28/02/2006,808.54,810.25,798.32,799.9,1081
1/3/2006,798.01,806.93,797.89,806.12,675
2/3/2006,812.49,813.83,807.12,807.97,715
5/3/2006,807.92,814.58,806.15,813.96,455
6/3/2006,816.45,823.04,815.39,819.56,757
7/3/2006,816.44,817.52,812.01,812.26,849
8/3/2006,812.31,813.83,803.69,809.79,682
9/3/2006,813.71,816.4,812.27,813.97,428
12/3/2006,818.35,821.63,816.64,820.7,442
13/03/2006,824.62,826.89,821.93,826.14,519
15/03/2006,830.3,830.59,825.01,825.63,558
16/03/2006,824.45,832.32,824.45,832.32,584
19/03/2006,835.77,840.91,834.45,839.92,594
20/03/2006,840.02,843,837.94,840.72,535
21/03/2006,839.47,841.28,837.3,839.03,522
22/03/2006,836.34,843.27,834.54,842.47,510
23/03/2006,845.02,847.96,842.56,844.2,633
26/03/2006,844.93,846.53,834.45,835.81,450
27/03/2006,835.16,840.04,832.57,837.13,701
29/03/2006,829.47,829.52,817.35,821.93,1125
30/03/2006,822.43,825.84,809.68,813.82,1697
2/4/2006,812.82,812.82,803.49,808.49,645
3/4/2006,812.27,824.98,812.16,823.27,636
4/4/2006,826.78,838.18,826.65,837.73,867
5/4/2006,841.25,844.83,836.4,837.37,842
6/4/2006,841.52,845.06,836.78,839.42,690
9/4/2006,834.84,843.42,832.91,842.55,474
10/4/2006,844.59,848.04,843.26,846.28,589
11/4/2006,846.39,848.97,845.49,846.72,740
16/04/2006,847.8,848.71,841.03,842.18,275
17/04/2006,840.38,849.05,838.71,843.74,455
20/04/2006,847.21,857.09,847.21,856.32,1126
23/04/2006,857.23,860.33,852.85,853.47,705
24/04/2006,851.81,855.54,850.55,852.95,615
25/04/2006,855.37,860.61,854.86,859.95,795
26/04/2006,861.1,861.41,855.11,859.45,566
27/04/2006,861.02,862.19,855.46,860.78,1221
30/04/2006,862.99,867.05,862.99,864.95,501
1/5/2006,866.26,871.06,863.97,867.8,977
4/5/2006,872.52,872.72,869.73,872.23,1002
7/5/2006,889.26,897.23,886.29,895.79,1258
8/5/2006,896.23,899.73,892.69,893.5,914
9/5/2006,889.08,900.91,889.08,896.12,955
10/5/2006,896.2,899.75,893.38,895.56,1135
11/5/2006,895.82,903.3,893.7,896.85,1835
14/05/2006,888.01,891.56,884.87,885.48,880
15/05/2006,882.66,886.66,874.72,884.2,1087
16/05/2006,888.44,900.72,888.1,898.98,956
17/05/2006,902.08,904.52,889.89,893.67,956
18/05/2006,886.83,895.06,882.93,891.43,777
21/05/2006,887.66,888.5,879.59,881.46,974
22/05/2006,874.65,874.65,857.24,858.29,1603
23/05/2006,858.71,877.52,856.96,870,1078
24/05/2006,863.45,865.07,853.13,858.45,914
25/05/2006,848.69,856.66,843.32,853.72,1788
28/05/2006,871.09,872.33,857.63,860.06,492
29/05/2006,868.6,870.91,863.5,869.88,564
30/05/2006,869.72,874.03,859.73,860.58,615
31/05/2006,848.98,857.34,848.19,852.15,808
4/6/2006,859.99,863.05,849.43,851.88,345
5/6/2006,851.79,851.79,846.1,847.03,584
6/6/2006,833.11,837.44,829.85,830.62,754
7/6/2006,837.55,838.93,832.18,836.17,593
8/6/2006,820.88,831.85,820.76,829.36,774
11/6/2006,820.36,822.28,811.84,817.56,512
12/6/2006,822.37,826.2,814.73,820.9,567
13/06/2006,806.41,818.19,805.33,814.28,1124
14/06/2006,818.75,823.26,809.81,822.52,608
15/06/2006,828.86,831.85,826.23,827.47,615
18/06/2006,831.16,831.59,817.93,820.1,288
19/06/2006,817.05,825.22,816.37,817.93,562
20/06/2006,812.24,816.91,809.06,813.86,524
21/06/2006,815.69,820.03,810.23,819.13,668
22/06/2006,824.86,825.76,812.37,814.25,1036
25/06/2006,811.78,814.19,798.21,799.34,563
26/06/2006,803.43,804.21,796.96,800.5,419
27/06/2006,800.93,800.93,793.81,796.32,455
28/06/2006,786.4,789.62,782.48,785,445
29/06/2006,782.22,787.79,776.54,779.69,1843
2/7/2006,785.74,798.58,784.92,797.89,518
3/7/2006,799.59,808.71,795.24,805.8,829
4/7/2006,811.24,821.94,811.24,821.15,653
5/7/2006,813.81,821.72,803.05,804.13,620
6/7/2006,808.17,817.41,801.63,816.31,620
9/7/2006,810.66,819.56,809.01,817.53,319
10/7/2006,822.69,828.11,821.22,826.45,560
11/7/2006,821.88,826.02,815.24,816.37,582
12/7/2006,822.01,822.17,776.45,782.06,1548
13/07/2006,754.51,757.01,740.22,748.84,2129
16/07/2006,723.14,775.9,718.6,772.74,1383
17/07/2006,762.95,775.09,752.41,766.19,1239
18/07/2006,775.5,788.93,773.9,784.12,946
19/07/2006,778.13,782.95,771.2,778.94,549
20/07/2006,790.97,792.99,786.71,788.34,479
23/07/2006,777.72,783.21,774.53,781.46,461
24/07/2006,787.59,792.05,781.04,782.81,877
25/07/2006,789.47,790.66,783.05,789.87,481
26/07/2006,788.82,790.45,775.04,776.76,894
27/07/2006,778.79,782.3,774.15,779.81,1925
30/07/2006,791.99,796.93,782.67,786.03,454
31/07/2006,802.4,802.97,794.52,801.11,731
1/8/2006,794.16,797.87,789.65,790.46,494
2/8/2006,796.38,806.15,796.38,804.59,825
6/8/2006,809.32,811.22,801.34,806.97,683
7/8/2006,798.1,799.56,795.12,798.75,644
8/8/2006,808.6,810.07,805.02,806.93,1081
9/8/2006,805.86,805.86,790.69,792.45,615
10/8/2006,786.09,786.09,770.25,778.03,804
13/08/2006,792.74,802.29,789.28,800.29,472
14/08/2006,804.15,806.8,798.64,800.44,617
15/08/2006,801.32,807.43,789.7,801.47,782
16/08/2006,805.72,806.5,800.46,802.8,808
17/08/2006,811.36,820.58,806.85,820.09,965
20/08/2006,819.13,824.18,816.75,819.7,499
21/08/2006,816.84,818.12,814.61,815.72,504
22/08/2006,817.65,818.12,807.44,812.55,568
23/08/2006,813.61,819.18,812.26,816.03,474
24/08/2006,813.58,817.15,809.56,815.51,1540
27/08/2006,811.56,813.72,799.77,801.45,493
28/08/2006,801.92,807.68,791.22,796.88,682
29/08/2006,803.21,806.99,801.06,804.97,630
30/08/2006,804.56,808.85,803.85,804.45,355
31/08/2006,806.88,808.3,803.44,803.74,363
3/9/2006,805.95,809.06,797.07,799.94,226
4/9/2006,797.85,797.85,792.86,796.84,352
5/9/2006,797.1,802.17,790.17,791.97,429
6/9/2006,791.8,793.02,783.24,784.88,474
7/9/2006,778.86,784.09,777.22,782,430
10/9/2006,785.42,786.85,780.33,783.65,249
11/9/2006,782.67,784.48,781.21,783.28,452
12/9/2006,785.53,794.32,784.14,792.7,447
13/09/2006,800.34,805.76,800.34,803.72,795
14/09/2006,804.8,808.87,802.63,805.2,781
17/09/2006,814.05,816.19,812.64,813.62,471
18/09/2006,814.4,818.78,812.89,815.85,739
19/09/2006,815.49,819.24,814.38,814.91,456
20/09/2006,814.83,823.36,814.15,822.86,958
21/09/2006,822.41,825.91,818.56,819.65,753
25/09/2006,820.92,824.27,819.64,821.02,677
26/09/2006,823.27,824.8,818.45,821.16,927
27/09/2006,822.02,825.31,820.48,824.76,821
28/09/2006,836.62,838.95,833.5,836.3,1816
3/10/2006,833.28,842.03,832.74,841.27,721
4/10/2006,843.89,851.66,843.33,849.86,1005
5/10/2006,858.04,864,857.35,858.01,847
8/10/2006,859.06,859.3,854.56,858.17,257
9/10/2006,856.04,866,855.72,863.83,469
10/10/2006,867.91,868.91,859.87,864.75,570
11/10/2006,861.95,863.77,858.73,859.31,474
12/10/2006,859.56,866.33,859.34,865.81,337
15/10/2006,868.7,870.89,863.32,870.65,480
16/10/2006,877.72,880.79,868.79,871.54,877
17/10/2006,866.92,872.52,865.26,866.74,744
18/10/2006,871.06,876.74,870.77,873.43,1004
19/10/2006,874.98,878.23,872.41,876.17,748
22/10/2006,876.34,879.4,873.14,875.96,360
23/10/2006,877.58,881.62,874.11,880.52,590
24/10/2006,879.74,881.22,867.72,870.87,709
25/10/2006,872.22,875.45,866.51,873.82,913
26/10/2006,887.42,893.81,884.05,893.01,2446
29/10/2006,890.18,894.8,889.8,894.01,565
30/10/2006,893.71,900.2,891.83,893.71,719
31/10/2006,899.01,903.8,895.68,897.39,927
1/11/2006,899.28,902.71,894.89,899,668
2/11/2006,892.89,897.92,886.9,889.17,975
5/11/2006,887.65,908.5,884.56,907.61,664
6/11/2006,907.27,915.89,907.09,913.09,1037
7/11/2006,916.96,917.82,906.17,911.81,1236
8/11/2006,906.69,914.07,901.67,913.11,978
9/11/2006,913.14,917.06,909.81,912.32,859
12/11/2006,913.94,915.35,912.23,913.76,542
13/11/2006,916.3,921.55,915.17,919.67,789
14/11/2006,922.18,923.27,916.93,921.05,907
15/11/2006,920.6,921.4,916.34,917.48,811
16/11/2006,920.19,924.34,919.05,923.02,587
19/11/2006,926.85,927.09,917,920.29,458
20/11/2006,917.32,918.49,913.77,916.1,716
21/11/2006,914.52,921.95,912.37,917.82,989
22/11/2006,921.28,927.85,920.72,924.81,812
23/11/2006,921.26,924.65,911.5,915.24,1820
26/11/2006,920.74,925.37,914.82,919.49,448
27/11/2006,923.49,928.99,923.05,924.68,630
28/11/2006,921.52,925.63,918.16,922.02,638
29/11/2006,925.15,932.14,923.46,931.21,818
30/11/2006,935.58,936.67,926.02,929.59,866
3/12/2006,926.44,926.83,916.35,917.25,389
4/12/2006,917.91,926.77,917.74,925.72,715
5/12/2006,930.62,933.63,929.03,932.28,797
6/12/2006,930.24,932.75,924.33,926.69,672
7/12/2006,930.24,935.16,928.63,934.22,631
10/12/2006,935.59,935.76,930.08,934.4,324
11/12/2006,937.11,940.73,936.47,939.01,689
12/12/2006,937.28,939.03,935.67,937.11,797
13/12/2006,936.66,941.32,936.11,938.8,592
14/12/2006,940.07,941.38,935.78,940.38,485
17/12/2006,941.34,942.82,939.89,941.44,333
18/12/2006,942.23,949.72,942.23,947.69,755
19/12/2006,943.81,945.71,941.16,943.2,537
20/12/2006,949.29,949.91,946.6,948.83,535
21/12/2006,946.71,950.44,946.03,947.08,499
24/12/2006,944.08,944.36,930.48,931.15,377
25/12/2006,935.37,936.15,924.08,931.35,639
26/12/2006,941.84,944.18,935.64,937.03,646
27/12/2006,937,941.45,934.87,935.57,560
28/12/2006,928.15,935.66,928.15,928.82,2356
31/12/2006,922.1,928.52,917.37,926.3,705
1/1/2007,927.11,942.57,926.93,941.13,484
2/1/2007,944.39,948.42,938.2,940.37,632
3/1/2007,942.25,946.45,937.65,945.86,624
4/1/2007,942.13,946.54,938.91,941.07,803
7/1/2007,939.07,939.68,930.81,932.72,584
8/1/2007,936.25,937.13,931.6,933.2,714
9/1/2007,934.24,935.07,922.35,922.98,743
10/1/2007,913.83,914.04,906.44,909.61,1066
11/1/2007,914.67,915.7,903.44,913.99,1156
14/01/2007,923.76,929.74,923.26,928.87,567
15/01/2007,931.02,936.16,931.02,934.24,754
